control_mode,avg_duration_mean,avg_duration_std,avg_duration_min,avg_duration_max,avg_duration_median,avg_emission_mean,avg_emission_std,avg_emission_min,avg_emission_max,avg_emission_median,avg_speed_mean,avg_speed_std,avg_speed_min,avg_speed_max,avg_speed_median,avg_timeLoss_mean,avg_timeLoss_std,avg_timeLoss_min,avg_timeLoss_max,avg_timeLoss_median,perc_change_avg_duration,perc_change_avg_emission,perc_change_avg_speed,perc_change_avg_timeLoss
baseline,212.23137872911178,1.625144786338355,209.25181093806592,214.3597982378566,212.6368895809331,3604.930685848954,674.8157596367456,2631.9610328982576,4561.119809890254,3708.8050863909134,21.6435384159323,0.1847513417639061,21.470452321994447,21.941419519213284,21.57967259816794,53.61641345502535,2.1361172136983697,50.22394829771818,56.326275588746014,54.40573806716763,0.0,0.0,0.0,0.0
reactive_rule_ril_0_rih_3_ti_0,213.63186839495418,1.8349899770847111,210.7175714221035,216.36198093941456,213.6395830603153,3507.142912158067,581.5477981710233,2552.7029115448727,4116.692760476543,3630.2382089135444,21.473881755228664,0.21966195338508346,21.216336963711814,21.789188835034444,21.442881976421596,53.51624682586929,2.1797748237596566,50.47962964639798,56.58056739278443,53.869695012786536,0.6598881250401523,-2.7126117590762604,-0.7838674871145342,-0.18682083097573451
reactive_rule_ril_0_rih_3_ti_1,213.63186839495418,1.8349899770847111,210.7175714221035,216.36198093941456,213.6395830603153,3507.142912158067,581.5477981710233,2552.7029115448727,4116.692760476543,3630.2382089135444,21.473881755228664,0.21966195338508346,21.216336963711814,21.789188835034444,21.442881976421596,53.51624682586929,2.1797748237596566,50.47962964639798,56.58056739278443,53.869695012786536,0.6598881250401523,-2.7126117590762604,-0.7838674871145342,-0.18682083097573451
reactive_rule_ril_0_rih_3_ti_2,213.63186839495418,1.8349899770847111,210.7175714221035,216.36198093941456,213.6395830603153,3507.142912158067,581.5477981710233,2552.7029115448727,4116.692760476543,3630.2382089135444,21.473881755228664,0.21966195338508346,21.216336963711814,21.789188835034444,21.442881976421596,53.51624682586929,2.1797748237596566,50.47962964639798,56.58056739278443,53.869695012786536,0.6598881250401523,-2.7126117590762604,-0.7838674871145342,-0.18682083097573451
reactive_rule_ril_1_rih_3_ti_2,213.63186839495418,1.8349899770847111,210.7175714221035,216.36198093941456,213.6395830603153,3507.142912158067,581.5477981710233,2552.7029115448727,4116.692760476543,3630.2382089135444,21.473881755228664,0.21966195338508346,21.216336963711814,21.789188835034444,21.442881976421596,53.51624682586929,2.1797748237596566,50.47962964639798,56.58056739278443,53.869695012786536,0.6598881250401523,-2.7126117590762604,-0.7838674871145342,-0.18682083097573451
reactive_rule_ril_2_rih_3_ti_0,213.63186839495418,1.8349899770847111,210.7175714221035,216.36198093941456,213.6395830603153,3507.142912158067,581.5477981710233,2552.7029115448727,4116.692760476543,3630.2382089135444,21.473881755228664,0.21966195338508346,21.216336963711814,21.789188835034444,21.442881976421596,53.51624682586929,2.1797748237596566,50.47962964639798,56.58056739278443,53.869695012786536,0.6598881250401523,-2.7126117590762604,-0.7838674871145342,-0.18682083097573451
reactive_rule_ril_2_rih_3_ti_1,213.63186839495418,1.8349899770847111,210.7175714221035,216.36198093941456,213.6395830603153,3507.142912158067,581.5477981710233,2552.7029115448727,4116.692760476543,3630.2382089135444,21.473881755228664,0.21966195338508346,21.216336963711814,21.789188835034444,21.442881976421596,53.51624682586929,2.1797748237596566,50.47962964639798,56.58056739278443,53.869695012786536,0.6598881250401523,-2.7126117590762604,-0.7838674871145342,-0.18682083097573451
reactive_rule_ril_2_rih_3_ti_2,213.63186839495418,1.8349899770847111,210.7175714221035,216.36198093941456,213.6395830603153,3507.142912158067,581.5477981710233,2552.7029115448727,4116.692760476543,3630.2382089135444,21.473881755228664,0.21966195338508346,21.216336963711814,21.789188835034444,21.442881976421596,53.51624682586929,2.1797748237596566,50.47962964639798,56.58056739278443,53.869695012786536,0.6598881250401523,-2.7126117590762604,-0.7838674871145342,-0.18682083097573451
